Object ID,Ticket Number,Citation Issue Date,Citaton Issue Month,Citation Issue Time,Location,Violation Code,Violation,Fine Amount,Citation Status,Amount Paid,Amount Due,Suspend Code,Suspend Process Date,Suspend Until Date,Disposition Code,Last Edited Date,Geom
7053,807261766,2/28/2012,,16:11,436 SUTTER ST,T32A.1,TWAWY ZN#1,85,Closed,$85.00 ,0,730 730TRNLN,03/03/2012 12:00:00 AM +0000,03/24/2012 12:00:00 AM +0000, ,,"(37.7894282849, -122.407598658)"
7054,807261770,2/28/2012,,16:12,472 SUTTER ST,T32A.1,TWAWY ZN#1,85,Closed,$85.00 ,0,730 730TRNLN,03/03/2012 12:00:00 AM +0000,03/24/2012 12:00:00 AM +0000, ,,"(37.7893564377, -122.40816429)"
7055,807261781,2/28/2012,,16:16,944 SUTTER ST,T32A.2,TWAWY ZONE,75,Closed,$75.00 ,0,730 730TRNLN,03/03/2012 12:00:00 AM +0000,03/24/2012 12:00:00 AM +0000, ,,"(37.7883656637, -122.415954462)"
7056,807261792,2/28/2012,,16:16,960 SUTTER ST,T32A.2,TWAWY ZONE,75,Open, $                      -,120,730 730TRNLN,03/03/2012 12:00:00 AM +0000,03/24/2012 12:00:00 AM +0000,21 MAIL DELAY,,"(37.7883334288, -122.416206441)"
7057,807261803,2/28/2012,,16:17,1036 SUTTER ST,T32A.2,TWAWY ZONE,75,Closed,$135.00 ,0,730 730TRNLN,03/03/2012 12:00:00 AM +0000,03/24/2012 12:00:00 AM +0000,26 COLFFDMV,,"(37.7881711365, -122.417468984)"
7058,807261814,2/28/2012,,16:17,1148 SUTTER ST,T32A.2,TWAWY ZONE,75,Closed,$135.00 ,0,730 730TRNLN,03/03/2012 12:00:00 AM +0000,03/24/2012 12:00:00 AM +0000, ,,"(37.7879361725, -122.419301608)"
7059,807261836,2/28/2012,,16:18,1254 SUTTER ST,T32A.2,TWAWY ZONE,75,Closed,$75.00 ,0,730 730TRNLN,03/03/2012 12:00:00 AM +0000,03/24/2012 12:00:00 AM +0000, ,,"(37.7877150881, -122.421042737)"
7060,807261840,2/28/2012,,16:17,1082 SUTTER ST,T32A.2,TWAWY ZONE,75,Closed,$75.00 ,0,730 730TRNLN,03/03/2012 12:00:00 AM +0000,03/24/2012 12:00:00 AM +0000, ,,"(37.7880777696, -122.418191654)"
7061,808742023,4/22/2012,,17:24,556 MISSION ST,T32A.1,TWAWY ZN#1,85,Closed,$85.00 ,0,22 22 GEN VAL,05/30/2012 12:00:00 AM +0000,06/20/2012 12:00:00 AM +0000, ,,"(37.7889177027, -122.398786783)"
7062,808742034,4/22/2012,,17:24,558 MISSION ST,T32A.1,TWAWY ZN#1,85,Closed,$85.00 ,0,730 730TRNLN,04/25/2012 12:00:00 AM +0000,05/16/2012 12:00:00 AM +0000, ,,"(37.7888849602, -122.398828258)"
7063,808742045,4/22/2012,,17:24,558 MISSION ST,T32A.1,TWAWY ZN#1,85,Closed,$125.00 ,0, ,,, ,,"(37.7888849602, -122.398828258)"
7064,808742056,4/22/2012,,17:24,572 MISSION ST,T32A.1,TWAWY ZN#1,85,Closed,$85.00 ,0,730 730TRNLN,04/25/2012 12:00:00 AM +0000,05/16/2012 12:00:00 AM +0000, ,,"(37.7886557558, -122.399118581)"
7065,808742060,4/22/2012,,17:25,658 MISSION ST,T32A.1,TWAWY ZN#1,85,Closed,$145.00 ,0,730 730TRNLN,04/25/2012 12:00:00 AM +0000,05/16/2012 12:00:00 AM +0000, ,,"(37.7870438595, -122.401160225)"
7066,808742071,4/22/2012,,17:28,808 MISSION ST,T32A.1,TWAWY ZN#1,85,Closed,$85.00 ,0,730 730TRNLN,04/25/2012 12:00:00 AM +0000,05/16/2012 12:00:00 AM +0000, ,,"(37.7843458359, -122.40457727)"
7067,808742082,4/22/2012,,17:28,826 MISSION ST,T32A.1,TWAWY ZN#1,85,Closed, $                      -,0,731 731MP EXP,05/04/2012 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000, ,,"(37.7840441937, -122.404959276)"
7068,808742093,4/22/2012,,17:31,986 MISSION ST,T32A.1,TWAWY ZN#1,85,Closed,$85.00 ,0,730 730TRNLN,04/25/2012 12:00:00 AM +0000,05/16/2012 12:00:00 AM +0000, ,,"(37.7812681002, -122.408474762)"
7069,808742104,4/22/2012,,17:33,1074 MISSION ST,T32A.1,TWAWY ZN#1,85,Closed,$145.00 ,0,730 730TRNLN,04/25/2012 12:00:00 AM +0000,05/16/2012 12:00:00 AM +0000,26 COLFFDMV,,"(37.7797230801, -122.410431115)"
7070,811320311,4/22/2012,,16:48,744 SUTTER ST,T32A.1,TWAWY ZN#1,85,Closed,$125.00 ,0, ,,, ,,"(37.7887856139, -122.412660977)"
7071,811320322,4/22/2012,,16:48,762 SUTTER ST,T32A.1,TWAWY ZN#1,85,Closed,$125.00 ,0, ,,, ,,"(37.7887494705, -122.412946852)"
7072,811320333,4/22/2012,,16:48,762 SUTTER ST,T32A.1,TWAWY ZN#1,85,Closed,$125.00 ,0, ,,, ,,"(37.7887494705, -122.412946852)"
7073,811320344,4/22/2012,,16:46,450 SUTTER ST,T32A.1,TWAWY ZN#1,85,Open, $                      -,187,730 730TRNLN,04/25/2012 12:00:00 AM +0000,05/16/2012 12:00:00 AM +0000, ,,"(37.789400345, -122.407818626)"
7074,811320355,4/22/2012,,16:22,568 SUTTER ST,T32A.1,TWAWY ZN#1,85,Closed,$85.00 ,0,730 730TRNLN,04/25/2012 12:00:00 AM +0000,05/16/2012 12:00:00 AM +0000, ,,"(37.7891555278, -122.409745871)"
7075,811321711,5/6/2012,,09:00,978 SUTTER ST,V22500H,DBL PARK,100,Open, $                      -,140,730 730TRNLN,05/09/2012 12:00:00 AM +0000,05/30/2012 12:00:00 AM +0000, ,,"(37.7882971643, -122.416489918)"
7076,811321722,5/6/2012,,12:27,1095 POST ST,V22500I,BUS ZONE,255,Closed,$255.00 ,0,730 730TRNLN,05/09/2012 12:00:00 AM +0000,05/30/2012 12:00:00 AM +0000, ,,"(37.7867790109, -122.41981422)"
7077,811321733,5/6/2012,,14:19,1446 SUTTER ST,V22500H,DBL PARK,100,Closed,$100.00 ,0, ,,, ,,"(37.7873134966, -122.424204884)"
7078,811321744,5/7/2012,,09:26,1053 POST ST,V22500H,DBL PARK,100,Closed,$100.00 ,0,730 730TRNLN,05/10/2012 12:00:00 AM +0000,05/31/2012 12:00:00 AM +0000, ,,"(37.7868637829, -122.419146701)"
7079,811321755,5/7/2012,,09:48,576 SUTTER ST,V22500H,DBL PARK,100,Closed,$100.00 ,0,730 730TRNLN,05/10/2012 12:00:00 AM +0000,05/31/2012 12:00:00 AM +0000, ,,"(37.7891394691, -122.409872283)"
7080,814718074,7/5/2012,,09:08,1304 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,07/10/2012 12:00:00 AM +0000,07/31/2012 12:00:00 AM +0000, ,,"(37.7876065426, -122.421897498)"
7081,814718085,7/5/2012,,12:11,729 POST ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,07/10/2012 12:00:00 AM +0000,07/31/2012 12:00:00 AM +0000, ,,"(37.7875380825, -122.413843529)"
7082,814718096,7/5/2012,,13:27,1391 POST ST,V22500I,BUS ZONE,267,Closed,$267.00 ,0,43 SRVY VALID,11/04/2012 12:00:00 AM +0000,11/25/2012 12:00:00 AM +0000, ,,"(37.7861554781, -122.424682638)"
7083,814718100,7/5/2012,,16:33,532 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,07/10/2012 12:00:00 AM +0000,07/31/2012 12:00:00 AM +0000, ,,"(37.7892277932, -122.409177015)"
7084,814718111,7/5/2012,,16:33,564 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$157.00 ,0,730 730TRNLN,07/10/2012 12:00:00 AM +0000,07/31/2012 12:00:00 AM +0000,26 COLFFDMV,,"(37.7891635581, -122.409682665)"
7085,814718133,7/5/2012,,16:33,580 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed, $                      -,0,731 731MP EXP,07/17/2012 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000, ,,"(37.7891314396, -122.40993549)"
7086,814718144,7/5/2012,,16:34,716 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,119 TOWZVLD,11/14/2012 12:00:00 AM +0000,12/05/2012 12:00:00 AM +0000,27 COLFFSFMTA,,"(37.788841835, -122.412216279)"
7087,814718155,7/5/2012,,17:32,1257 POST ST,V22500H,DBL PARK,110,Closed,$110.00 ,0, ,,, ,,"(37.7864332594, -122.422501414)"
7088,814718166,7/5/2012,,17:32,1225 POST ST,V22500H,DBL PARK,110,Closed,$110.00 ,0, ,,, ,,"(37.7864997545, -122.421996882)"
7089,814718181,7/5/2012,,16:58,544 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,07/10/2012 12:00:00 AM +0000,07/31/2012 12:00:00 AM +0000, ,,"(37.7892037051, -122.409366635)"
7090,814718192,7/5/2012,,16:58,554 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,07/10/2012 12:00:00 AM +0000,07/31/2012 12:00:00 AM +0000, ,,"(37.7891836312, -122.409524649)"
7091,814718203,7/5/2012,,16:58,558 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$195.00 ,0, ,,, ,,"(37.789175602, -122.409587856)"
7092,814718214,7/5/2012,,16:58,576 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$135.00 ,0, ,,, ,,"(37.7891394691, -122.409872283)"
7093,814718225,7/5/2012,,16:58,582 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,07/10/2012 12:00:00 AM +0000,07/31/2012 12:00:00 AM +0000, ,,"(37.7891274249, -122.409967092)"
7094,812416205,7/8/2012,,08:00,1033 POST ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,07/12/2012 12:00:00 AM +0000,08/02/2012 12:00:00 AM +0000, ,,"(37.7869041485, -122.418828835)"
7095,814718236,7/8/2012,,10:48,893 POST ST,V22500I,BUS ZONE,267,Closed,$267.00 ,0,730 730TRNLN,07/11/2012 12:00:00 AM +0000,08/01/2012 12:00:00 AM +0000, ,,"(37.7872005736, -122.416494385)"
7096,814718240,7/8/2012,,18:48,706 SUTTER ST,V22500I,BUS ZONE,267,Closed,$267.00 ,0,730 730TRNLN,07/11/2012 12:00:00 AM +0000,08/01/2012 12:00:00 AM +0000, ,,"(37.7888619141, -122.412057458)"
7097,814718251,7/8/2012,,16:05,1150 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$147.00 ,0,730 730TRNLN,07/11/2012 12:00:00 AM +0000,08/01/2012 12:00:00 AM +0000,26 COLFFDMV,,"(37.7879321508, -122.419333281)"
7098,814718273,7/8/2012,,16:06,1266 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,07/11/2012 12:00:00 AM +0000,08/01/2012 12:00:00 AM +0000, ,,"(37.787691087, -122.421231737)"
7099,814718284,7/8/2012,,16:07,1334 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,119 TOWZVLD,09/06/2012 12:00:00 AM +0000,09/27/2012 12:00:00 AM +0000, ,,"(37.7875464104, -122.422370997)"
7100,814718295,7/8/2012,,16:07,1354 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,100 100AR-CNCL,07/31/2012 12:00:00 AM +0000,07/31/2012 12:00:00 AM +0000, ,,"(37.7875063212, -122.422686662)"
7201,811320414,4/23/2012,,13:36,1204 SUTTER ST,V22500I,BUS ZONE,255,Closed,$315.00 ,0,730 730TRNLN,05/04/2012 12:00:00 AM +0000,05/25/2012 12:00:00 AM +0000, ,,"(37.7878150872, -122.42025523)"
7202,811320436,4/23/2012,,16:08,332 SUTTER ST,T32A.1,TWAWY ZN#1,85,Closed, $                      -,0,731 731MP EXP,05/05/2012 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000, ,,"(37.7896376037, -122.405950626)"
7203,811320440,4/23/2012,,16:10,540 SUTTER ST,T32A.1,TWAWY ZN#1,85,Closed,$85.00 ,0,730 730TRNLN,05/04/2012 12:00:00 AM +0000,05/25/2012 12:00:00 AM +0000, ,,"(37.7892117351, -122.409303428)"
7204,811320462,4/23/2012,,16:18,1338 SUTTER ST,T32A.2,TWAWY ZONE,75,Closed,$75.00 ,0,730 730TRNLN,05/04/2012 12:00:00 AM +0000,05/25/2012 12:00:00 AM +0000, ,,"(37.7875383922, -122.42243413)"
7205,811320473,4/23/2012,,16:47,678 SUTTER ST,T32A.1,TWAWY ZN#1,85,Closed,$85.00 ,0,730 730TRNLN,05/04/2012 12:00:00 AM +0000,05/25/2012 12:00:00 AM +0000, ,,"(37.7889265519, -122.411548034)"
7206,811320484,4/23/2012,,16:53,1242 SUTTER ST,T32A.2,TWAWY ZONE,75,Closed,$75.00 ,0,730 730TRNLN,05/04/2012 12:00:00 AM +0000,05/25/2012 12:00:00 AM +0000, ,,"(37.787739088, -122.420853735)"
7207,808742185,4/24/2012,,16:07,612 MISSION ST,T32A.1,TWAWY ZN#1,85,Closed,$85.00 ,0,22 22 GEN VAL,06/17/2012 12:00:00 AM +0000,07/08/2012 12:00:00 AM +0000,21 MAIL DELAY,,"(37.7878593495, -122.400127334)"
7208,808742196,4/24/2012,,17:24,506 MISSION ST,T32A.1,TWAWY ZN#1,85,Open, $                      -,125, ,,, ,,"(37.7896885804, -122.397810323)"
7209,808742200,4/24/2012,,17:25,534 MISSION ST,T32A.1,TWAWY ZN#1,85,Closed,$145.00 ,0,730 730TRNLN,04/27/2012 12:00:00 AM +0000,05/18/2012 12:00:00 AM +0000,26 COLFFDMV,,"(37.7892019674, -122.398426712)"
7210,808742211,4/24/2012,,17:25,544 MISSION ST,T32A.1,TWAWY ZN#1,85,Closed,$125.00 ,0, ,,, ,,"(37.7890867251, -122.398572688)"
7211,813150645,6/21/2012,,16:40,414 GEARY ST,T32A.1,TWAWY ZN#1,85,Closed,$127.00 ,0, ,,, ,,"(37.7871874191, -122.410170687)"
7212,813150656,6/21/2012,,16:40,424 GEARY ST,T32A.1,TWAWY ZN#1,85,Closed,$110.00 ,0,730 730TRNLN,06/26/2012 12:00:00 AM +0000,07/17/2012 12:00:00 AM +0000, ,,"(37.7871673305, -122.410328162)"
7213,813150660,6/21/2012,,16:40,474 GEARY ST,T32A.1,TWAWY ZN#1,85,Closed,$85.00 ,0,22 22 GEN VAL,08/06/2012 12:00:00 AM +0000,08/27/2012 12:00:00 AM +0000, ,,"(37.7870668869, -122.411115533)"
7125,827267696,6/17/2013,,10:28,993 POST ST,V22500I,BUS ZONE,267,Closed,$267.00 ,0,730 730TRNLN,06/21/2013 12:00:00 AM +0000,07/12/2013 12:00:00 AM +0000, ,,"(37.7869911148, -122.418143985)"
7126,827267700,6/17/2013,,16:11,552 SUTTER ST,T32A.1,TWAWY ZN#1,93,Open, $                   -,201,730 730TRNLN,06/21/2013 12:00:00 AM +0000,07/12/2013 12:00:00 AM +0000, ,,"(37.7891876458, -122.409493046)"
7127,827267711,6/17/2013,,16:11,562 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,06/21/2013 12:00:00 AM +0000,07/12/2013 12:00:00 AM +0000, ,,"(37.7891675727, -122.409651062)"
7128,827267722,6/17/2013,,16:13,926 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$110.00 ,0,730 730TRNLN,06/21/2013 12:00:00 AM +0000,07/12/2013 12:00:00 AM +0000, ,,"(37.7884019268, -122.415670985)"
7129,827267733,6/17/2013,,16:16,1330 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$110.00 ,0,730 730TRNLN,06/21/2013 12:00:00 AM +0000,07/12/2013 12:00:00 AM +0000, ,,"(37.7875544276, -122.422307864)"
7130,827267755,6/17/2013,,16:16,1342 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$110.00 ,0,803 803ELIGREF,09/22/2013 12:00:00 AM +0000,12/21/2013 12:00:00 AM +0000, ,,"(37.7875303741, -122.422497263)"
7131,827267766,6/17/2013,,16:16,1378 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,06/21/2013 12:00:00 AM +0000,07/12/2013 12:00:00 AM +0000, ,,"(37.7874582126, -122.423065461)"
7132,827267770,6/17/2013,,16:17,1434 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,06/21/2013 12:00:00 AM +0000,07/12/2013 12:00:00 AM +0000, ,,"(37.7873375214, -122.42401573)"
7133,827267781,6/17/2013,,16:17,1416 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$147.00 ,0,730 730TRNLN,06/21/2013 12:00:00 AM +0000,07/12/2013 12:00:00 AM +0000, ,,"(37.7873735589, -122.423731998)"
7134,827267792,6/17/2013,,17:12,914 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,06/21/2013 12:00:00 AM +0000,07/12/2013 12:00:00 AM +0000, ,,"(37.7884261028, -122.415482)"
7135,827267803,6/17/2013,,17:43,1024 SUTTER ST,T32A.2,TWAWY ZONE,83,Open, $                   -,191,730 730TRNLN,06/21/2013 12:00:00 AM +0000,07/12/2013 12:00:00 AM +0000, ,,"(37.7881954921, -122.417280462)"
7136,818063433,10/9/2012,,16:58,1374 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,10/12/2012 12:00:00 AM +0000,11/02/2012 12:00:00 AM +0000, ,,"(37.7874662311, -122.423002328)"
7137,818063444,10/10/2012,,12:27,448 SUTTER ST,V22500H,DBL PARK,110,Closed, $                      -,0,731 731MP EXP,10/22/2012 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000, ,,"(37.7894043367, -122.407787203)"
7138,818063455,10/10/2012,,12:30,1306 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,803 803ELIGREF,02/05/2013 12:00:00 AM +0000,05/06/2013 12:00:00 AM +0000, ,,"(37.7876025336, -122.421929064)"
7139,818063466,10/10/2012,,13:29,989 POST ST,V22500I,BUS ZONE,267,Closed,$267.00 ,0,730 730TRNLN,10/13/2012 12:00:00 AM +0000,11/03/2012 12:00:00 AM +0000, ,,"(37.786998575, -122.41808524)"
7140,818063470,10/10/2012,,13:53,1210 SUTTER ST,V22500I,BUS ZONE,267,Closed,$267.00 ,0,730 730TRNLN,10/13/2012 12:00:00 AM +0000,11/03/2012 12:00:00 AM +0000, ,,"(37.7878030869, -122.420349732)"
7141,818063492,10/10/2012,,16:05,858 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,7 7 PRF MECH,01/01/2013 12:00:00 AM +0000,01/22/2013 12:00:00 AM +0000,21 MAIL DELAY,,"(37.7885475948, -122.414532254)"
7142,818063503,10/10/2012,,16:07,1032 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$110.00 ,0,6 6 EXP TIME,12/25/2012 12:00:00 AM +0000,12/25/2012 12:00:00 AM +0000, ,,"(37.7881792548, -122.417406144)"
7143,818063514,10/10/2012,,16:07,1040 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,10/13/2012 12:00:00 AM +0000,11/03/2012 12:00:00 AM +0000, ,,"(37.7881630182, -122.417531825)"
7144,818063525,10/10/2012,,16:08,1240 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,10/13/2012 12:00:00 AM +0000,11/03/2012 12:00:00 AM +0000, ,,"(37.7877430877, -122.420822234)"
7145,818063536,10/10/2012,,16:08,1252 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,10/13/2012 12:00:00 AM +0000,11/03/2012 12:00:00 AM +0000, ,,"(37.7877190878, -122.421011235)"
7146,818063540,10/10/2012,,16:09,1362 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$110.00 ,0,730 730TRNLN,10/13/2012 12:00:00 AM +0000,11/03/2012 12:00:00 AM +0000,27 COLFFSFMTA,,"(37.7874902854, -122.422812928)"
7147,818063584,10/11/2012,,16:33,434 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/16/2012 12:00:00 AM +0000,11/06/2012 12:00:00 AM +0000, ,,"(37.7894322765, -122.407567234)"
7148,818063595,10/11/2012,,16:33,526 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed, $                      -,0,50 50 DP RU,11/29/2012 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000, ,,"(37.7892398368, -122.409082207)"
7149,818063606,10/11/2012,,16:33,546 SUTTER ST,T32A.1,TWAWY ZN#1,93,Open, $                      -,201,730 730TRNLN,10/16/2012 12:00:00 AM +0000,11/06/2012 12:00:00 AM +0000, ,,"(37.7891996905, -122.409398238)"
7150,818063610,10/11/2012,,16:39,1254 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,10/16/2012 12:00:00 AM +0000,11/06/2012 12:00:00 AM +0000, ,,"(37.7877150881, -122.421042737)"
7151,818063632,10/11/2012,,16:40,1350 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed, $                      -,0,50 50 DP RU,12/09/2012 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000, ,,"(37.7875143385, -122.422623529)"
7152,815396260,8/1/2012,,16:06,1354 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,08/04/2012 12:00:00 AM +0000,08/25/2012 12:00:00 AM +0000, ,,"(37.7875063212, -122.422686662)"
7153,815396271,8/1/2012,,16:06,1380 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0, ,,, ,,"(37.7874542034, -122.423097027)"
7154,815396282,8/2/2012,,16:20,1265 MISSION ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,08/07/2012 12:00:00 AM +0000,08/28/2012 12:00:00 AM +0000, ,,"(37.7765187755, -122.414242853)"
7155,815396293,8/2/2012,,16:20,1247 MISSION ST,T32A.1,TWAWY ZN#1,93,Closed,$157.00 ,0,730 730TRNLN,08/07/2012 12:00:00 AM +0000,08/28/2012 12:00:00 AM +0000,26 COLFFDMV,,"(37.7767157705, -122.413993451)"
7156,815396304,8/2/2012,,16:20,1231 MISSION ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,08/07/2012 12:00:00 AM +0000,08/28/2012 12:00:00 AM +0000, ,,"(37.7769506867, -122.413696035)"
7157,814808971,9/16/2012,,17:15,1273 MISSION ST,T32A.1,TWAWY ZN#1,93,Closed,$120.00 ,0,730 730TRNLN,09/20/2012 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000, ,,"(37.7764440193, -122.414337498)"
7158,814808982,9/16/2012,,17:19,1039 MISSION ST,T32A.1,TWAWY ZN#1,93,Open,$85.00 ,114,730 730TRNLN,09/20/2012 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000, ,,"(37.7802333082, -122.409539777)"
7159,814808993,9/16/2012,,17:20,967 MISSION ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0, ,,, ,,"(37.7815015264, -122.407933887)"
7160,814809004,9/16/2012,,17:20,909 MISSION ST,T32A.1,TWAWY ZN#1,93,Closed,$157.00 ,0,730 730TRNLN,09/20/2012 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000, ,,"(37.7823810833, -122.406820094)"
7161,817356654,9/16/2012,,17:00,672 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,09/19/2012 12:00:00 AM +0000,10/10/2012 12:00:00 AM +0000, ,,"(37.7889385695, -122.411453465)"
7162,817356676,9/16/2012,,17:01,836 SUTTER ST,T32A.2,TWAWY ZONE,83,Open, $                      -,189,730 730TRNLN,09/19/2012 12:00:00 AM +0000,10/10/2012 12:00:00 AM +0000, ,,"(37.7885919673, -122.414185373)"
7163,817356680,9/16/2012,,17:01,870 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,09/19/2012 12:00:00 AM +0000,10/10/2012 12:00:00 AM +0000, ,,"(37.7885233916, -122.414721463)"
7164,817356691,9/16/2012,,17:06,1390 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$147.00 ,0, ,,, ,,"(37.7874341579, -122.42325486)"
7165,814809015,9/17/2012,,08:26,1326 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,09/20/2012 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000, ,,"(37.7875624456, -122.422244729)"
7166,814809026,9/17/2012,,12:18,1340 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,09/20/2012 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000, ,,"(37.7875343831, -122.422465697)"
7167,814809030,9/17/2012,,16:16,432 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$120.00 ,0,119 TOWZVLD,11/15/2012 12:00:00 AM +0000,12/06/2012 12:00:00 AM +0000, ,,"(37.7894362681, -122.40753581)"
7168,814809041,9/17/2012,,16:25,1330 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,09/20/2012 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000, ,,"(37.7875544276, -122.422307864)"
7169,814809052,9/17/2012,,16:26,1396 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,09/20/2012 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000, ,,"(37.7874221309, -122.423349559)"
7170,817356702,9/17/2012,,17:54,793 POST ST,V22500I,BUS ZONE,267,Closed,$331.00 ,0,730 730TRNLN,09/21/2012 12:00:00 AM +0000,10/12/2012 12:00:00 AM +0000, ,,"(37.7874093175, -122.414851182)"
7171,817356713,9/17/2012,,07:48,934 SUTTER ST,V22500H,DBL PARK,110,Closed, $                      -,0,731 731MP EXP,09/29/2012 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000, ,,"(37.7883858103, -122.415796974)"
7172,817356735,9/17/2012,,10:11,786 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0, ,,, ,,"(37.7887012778, -122.413328021)"
7173,817356750,9/17/2012,,15:11,1015 POST ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,09/21/2012 12:00:00 AM +0000,10/12/2012 12:00:00 AM +0000, ,,"(37.7869404774, -122.418542753)"
7174,817356761,9/17/2012,,16:52,468 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,09/21/2012 12:00:00 AM +0000,10/12/2012 12:00:00 AM +0000, ,,"(37.7893644212, -122.408101442)"
7175,817356772,9/17/2012,,16:53,620 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$157.00 ,0,730 730TRNLN,09/21/2012 12:00:00 AM +0000,10/12/2012 12:00:00 AM +0000, ,,"(37.7890427102, -122.410633867)"
7176,817356783,9/17/2012,,11:34,1484 SUTTER ST,V22500H,DBL PARK,110,Closed,$174.00 ,0,730 730TRNLN,09/21/2012 12:00:00 AM +0000,10/12/2012 12:00:00 AM +0000, ,,"(37.7872374153, -122.424803871)"
